business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U001,200769623,WAL-MAR llc,02-10-2019 00:00,2019,1929908733,22-09-2019,20190921,20190922,20191007,USD,RV,1,,26821.31,20190922,NAH4,1929908733,0
U001,200773364,U R M  corp,08-02-2019 00:00,2019,1928660755,24-01-2019,20190122,20190124,20190208,USD,RV,1,,83057.8,20190124,NAA8,1928660755,0
U001,200778870,C foundation,12-03-2019 00:00,2019,1928783533,11-02-2019,20190212,20190211,20190226,USD,RV,1,,14222.91,20190211,NAA8,1928783533,0
U001,200769623,WAL-MAR us,,2020,1930648050,13-03-2020,20200313,20200313,20200328,USD,RV,1,,2698.84,20200313,NAH4,1930648050,1
U001,CCU013,KRAFT F co,27-09-2019 00:00,2019,1929726602,13-08-2019,20190809,20190813,20190813,USD,RV,1,,1227.86,20190813,NAX2,1929726602,0
U001,200762301,C&S WH co,26-12-2019 00:00,2019,1930256097,10-12-2019,20191210,20191210,20191225,USD,RV,1,,64562.76,20191210,NAC6,1930256097,0
U001,200230690,DECA in,03-02-2020 00:00,2020,1930426361,22-01-2020,20200122,20200122,20200208,USD,RV,1,,3210.82,20200116,NAM4,1930426361,0
U001,200776463,KROGE associates,27-03-2019 00:00,2019,1928942789,12-03-2019,20190311,20190312,20190327,USD,RV,1,,17283.5,20190312,NAA8,1928942789,0
U001,200769623,WAL-MAR corp,19-08-2019 00:00,2019,1929708863,07-08-2019,20190806,20190807,20190822,USD,RV,1,,37149.64,20190807,NAH4,1929708863,0
U001,200769623,WAL-MAR foundation,20-05-2019 00:00,2019,1929279408,08-05-2019,20190508,20190508,20190523,USD,RV,1,,42404.97,20190508,NAH4,1929279408,0
U001,100027772,SA trust,20-12-2019 00:00,2019,1930256540,09-12-2019,20191210,20191209,20191224,USD,RV,1,,18374.55,20191209,NAA8,1930256540,0
U001,200769623,WAL-MAR corporation,,2020,1930837503,29-04-2020,20200429,20200429,20200514,USD,RV,1,,34143.36,20200429,NAH4,1930837503,1
CA02,140106379,QUAL corporation,21-05-2019 00:00,2019,2960544389,29-04-2019,20190429,20190429,20190518,CAD,RV,1,,87511.99,20190508,CA10,2960544389,0
U001,200974851,RESTA ,27-11-2019 00:00,2019,1930124345,07-11-2019,20191107,20191107,20191127,USD,RV,1,,1064.34,20191107,NAD1,1930124345,0
U001,200706844,WINC systems,28-02-2020 00:00,2020,1930519365,13-02-2020,20200213,20200213,20200228,USD,RV,1,,4622.15,20200213,NAA8,1930519365,0
U001,CCCA02,KRAFT  corp,27-11-2019 00:00,2019,1930009089,23-10-2019,20191014,20191023,20191127,USD,RV,1,,60505.2,20191023,NAG2,1930009089,0
U001,200900909,SYSCO corporation,31-05-2019 00:00,2019,1929305798,15-05-2019,20190513,20190515,20190530,USD,RV,1,,22049.58,20190515,NAA8,1929305798,0
U001,200781831,RITE corp,16-10-2019 00:00,2019,1929944652,30-09-2019,20190930,20190930,20191015,USD,RV,1,,9432.6,20190930,NAA8,1929944652,0
U001,200726979,BJ'S  in,,2020,1930791377,16-04-2020,20200415,20200416,20200501,USD,RV,1,,99.54,20200416,NAA8,1930791377,1
U001,200772670,ASSOCIAT systems,29-05-2019 00:00,2019,1929311863,13-05-2019,20190513,20190513,20190528,USD,RV,1,,344.3,20190513,NAU5,1929311863,0
U001,200769623,WAL-MAR foundation,10-07-2019 00:00,2019,1929553476,29-06-2019,20190627,20190629,20190714,USD,RV,1,,22747.55,20190629,NAH4,1929553476,0
CA02,140104340,COLABOR  foundation,21-02-2019 00:00,2019,2960527402,04-02-2019,20190204,20190204,20190215,CAD,RV,1,,471.39,20190205,CA10,2960527402,0
U001,200769623,WAL-MAR us,11-03-2019 00:00,2019,1928859845,27-02-2019,20190226,20190227,20190314,USD,RV,1,,14309.92,20190227,NAH4,1928859845,0
U001,200792734,MDV/ ,25-03-2019 00:00,2019,1928940713,11-03-2019,20190310,20190311,20190326,USD,RV,1,,25091.14,20190311,NAA8,1928940713,0
U001,200759878,SA trust,,2020,1930724674,01-04-2020,20200331,20200401,20200416,USD,RV,1,,20733.06,20200401,NAH4,1930724674,1
U001,200762301,C&S WH llc,03-03-2020 00:00,2020,1930538122,17-02-2020,20200218,20200217,20200303,USD,RV,1,,88681.9,20200217,NAC6,1930538122,0
U001,200936373,SUPE in,12-11-2019 00:00,2019,1930046191,25-10-2019,20191023,20191025,20191109,USD,RV,1,,27073.34,20191025,NAA8,1930046191,0
U001,200152991,JET systems,10-09-2019 00:00,2019,1929796428,26-08-2019,20190826,20190826,20190910,USD,RV,1,,1805.95,20190826,NAA8,1929796428,0
U001,200769623,WAL-MAR foundation,,2020,1930599000,05-03-2020,20200304,20200305,20200320,USD,RV,1,,15029.38,20200305,NAH4,1930599000,1
U001,200794332,COST us,27-01-2020 00:00,2020,1930389245,10-01-2020,20200111,20200110,20200125,USD,RV,1,,20102.37,20200110,NAAX,1930389245,0
U001,200744019,TARG systems,16-04-2019 00:00,2019,1929077219,04-04-2019,20190403,20190404,20190419,USD,RV,1,,12927.27,20190404,NAA8,1929077219,0
U013,140103278,COS associates,26-09-2019 00:00,2019,1991829953,27-07-2019,20190723,20190727,20190925,USD,RV,1,,1996.47,20190727,NAUZ,1991829953,0
U001,200762301,C&S WH co,10-03-2020 00:00,2020,1930555871,23-02-2020,20200221,20200223,20200309,USD,RV,1,,180777.45,20200223,NAC6,1930555871,0
U001,200769623,WAL-MAR corp,18-06-2019 00:00,2019,1929446248,07-06-2019,20190606,20190607,20190622,USD,RV,1,,7795.89,20190607,NAH4,1929446248,0
U001,200780383,MEIJ foundation,06-05-2019 00:00,2019,1928884351,01-03-2019,20190301,20190301,20190505,USD,RV,1,,6142.12,20190301,NAGD,1928884351,0
U001,200965912,C&S W in,16-10-2019 00:00,2019,1929947173,01-10-2019,20191001,20191001,20191016,USD,RV,1,,145868.22,20191001,NAC6,1929947173,0
U001,200761734,H E BUT systems,,2020,1930692440,24-03-2020,20200324,20200324,20200408,USD,RV,1,,37838.75,20200324,NAA8,1930692440,1
U001,200759878,SA trust,07-10-2019 00:00,2019,1929889815,17-09-2019,20190918,20190917,20191002,USD,RV,1,,18403.42,20190917,NAH4,1929889815,0
U001,200772595,SAFEW corporation,20-11-2019 00:00,2019,1929880651,16-09-2019,20190917,20190916,20191120,USD,RV,1,,1900.6,20190916,NAGD,1929880651,0
U001,200779906,BOZZU corporation,03-09-2019 00:00,2019,1929749089,16-08-2019,20190815,20190816,20190831,USD,RV,1,,31277.94,20190816,NAA8,1929749089,0
U001,200353024,DECA systems,01-11-2019 00:00,2019,1930029242,18-10-2019,20191018,20191018,20191108,USD,RV,1,,2379.22,20191016,NAM4,1930029242,0
U001,200759878,SA systems,30-03-2020 00:00,2020,1930542100,21-02-2020,20200218,20200221,20200406,USD,RV,1,,113613.32,20200221,NAWP,1930542100,0
U001,200769623,WAL-MAR systems,,2020,1930652914,15-03-2020,20200314,20200315,20200330,USD,RV,1,,23541.76,20200315,NAH4,1930652914,1
U001,200769623,WAL-MAR corporation,27-05-2019 00:00,2019,1928771578,10-02-2019,20190209,20190210,20190225,USD,RV,1,,28.25,20190210,NAH4,1928771578,0
U001,200692711,SWEET  ,05-02-2020 00:00,2020,1930458132,29-01-2020,20200130,20200129,20200208,USD,RV,1,,59908,20200129,NA10,1930458132,0
U001,200769623,WAL-MAR us,12-04-2019 00:00,2019,1929053226,02-04-2019,20190330,20190402,20190417,USD,RV,1,,117271.29,20190402,NAH4,1929053226,0
U001,200769623,WAL-MAR co,,2020,1930729999,01-04-2020,20200401,20200401,20200416,USD,RV,1,,24834.9,20200401,NAH4,1930729999,1
U001,200769623,WAL-MAR systems,11-12-2019 00:00,2019,1930208603,01-12-2019,20191201,20191201,20191216,USD,RV,1,,323.57,20191201,NAH4,1930208603,0
U005,100025658,PEA systems,24-05-2019 00:00,2019,1929140062,14-04-2019,20190412,20190414,20190514,USD,RV,1,,10323.24,20190414,NAD5,1929140062,0
U001,200764795,SYSCO  associates,28-10-2019 00:00,2019,1930000298,10-10-2019,20191010,20191010,20191025,USD,RV,1,,22310.51,20191010,NAA8,1930000298,0
U013,100046479,PAPA ,12-04-2019 00:00,2019,1991824493,09-04-2019,20190409,20190409,20190424,USD,RV,1,,14230.4,20190409,NAVD,1991824493,0
U001,200020431,DEC ,15-02-2019 00:00,2019,1928765314,08-02-2019,20190208,20190208,20190224,USD,RV,1,,741.6,20190201,NAM4,1928765314,0
U001,200769623,WAL-MAR trust,,2020,1930853794,03-05-2020,20200503,20200503,20200518,USD,RV,1,,1414.68,20200503,NAH4,1930853794,1
U001,200778355,US  systems,10-06-2019 00:00,2019,1929377039,25-05-2019,20190524,20190525,20190609,USD,RV,1,,34811.85,20190525,NAA8,1929377039,0
U001,200780383,MEIJ llc,05-03-2020 00:00,2020,1930538909,18-02-2020,20200218,20200218,20200304,USD,RV,1,,60508.46,20200218,NAA8,1930538909,0
U001,200769623,WAL-MAR co,02-04-2019 00:00,2019,1928971454,16-03-2019,20190315,20190316,20190331,USD,RV,1,,63812.55,20190316,NAH4,1928971454,0
U001,200803720,DEC us,16-04-2019 00:00,2019,1929114739,10-04-2019,20190410,20190410,20190424,USD,RV,1,,1552.78,20190401,NAM4,1929114739,0
U001,200704045,RA corp,,2020,1930829818,27-04-2020,20200427,20200427,20200512,USD,RV,1,,22684.52,20200427,NAA8,1930829818,1
U001,200769623,WAL-MAR co,26-02-2019 00:00,2019,1928784515,14-02-2019,20190212,20190214,20190301,USD,RV,1,,48741.27,20190214,NAH4,1928784515,0
U001,200769623,WAL-MAR us,06-12-2019 00:00,2019,1930191793,26-11-2019,20191126,20191126,20191211,USD,RV,1,,8885.57,20191126,NAH4,1930191793,0
U001,200762301,C&S WH corporation,,2020,1930778153,13-04-2020,20200412,20200413,20200428,USD,RV,1,,5966.23,20200413,NAC6,1930778153,1
U001,200769623,WAL-MAR corporation,,2020,1930768365,09-04-2020,20200409,20200409,20200424,USD,RV,1,,14433.41,20200409,NAH4,1930768365,1
U001,200759878,SA foundation,28-03-2019 00:00,2019,1928952144,13-03-2019,20190312,20190313,20190328,USD,RV,1,,18451.4,20190313,NAH4,1928952144,0
U001,200759878,SA ,19-07-2019 00:00,2019,1929474853,13-06-2019,20190611,20190613,20190728,USD,RV,1,,102254.13,20190613,NAWP,1929474853,0
U001,200752302,KROGER associates,12-03-2019 00:00,2019,1928847092,25-02-2019,20190224,20190225,20190312,USD,RV,1,,14780.25,20190225,NAA8,1928847092,0
U001,200799367,MCL corp,02-03-2020 00:00,2020,1930508090,13-02-2020,20200210,20200213,20200228,USD,RV,1,,13733.86,20200213,NAA8,1930508090,0
CA02,140104409,LOB ,16-12-2019 00:00,2019,2960598185,04-12-2019,20191204,20191204,20191215,CAD,RV,1,,50648.8,20191205,CA10,2960598185,0
U001,200714710,SYSCO  foundation,26-12-2019 00:00,2019,1930256150,10-12-2019,20191210,20191210,20191225,USD,RV,1,,10696.82,20191210,NAA8,1930256150,0
U001,200769623,WAL-MAR trust,17-12-2019 00:00,2019,1930220878,06-12-2019,20191205,20191206,20191221,USD,RV,1,,14482.58,20191206,NAH4,1930220878,0
U001,200353024,DECA corporation,01-02-2019 00:00,2019,1928646123,18-01-2019,20190118,20190118,20190208,USD,RV,1,,2209.43,20190116,NAM4,1928646123,0
U001,200769623,WAL-MAR trust,09-10-2019 00:00,2019,1929939341,29-09-2019,20190928,20190929,20191014,USD,RV,1,,1284.57,20190929,NAH4,1929939341,0
U001,200803720,DEC corporation,16-09-2019 00:00,2019,1929844701,07-09-2019,20190907,20190907,20190924,USD,RV,1,,12973.97,20190901,NAM4,1929844701,0
U001,200353024,DECA corp,13-02-2020 00:00,2020,1930480042,05-02-2020,20200205,20200205,20200211,USD,RV,1,,31171.21,20200201,NAM2,1930480042,0
U001,200769623,WAL-MAR llc,28-05-2019 00:00,2019,1929327066,16-05-2019,20190516,20190516,20190531,USD,RV,1,,4904.11,20190516,NAH4,1929327066,0
U001,200833713,JETRO co,19-11-2019 00:00,2019,1930097208,04-11-2019,20191103,20191104,20191119,USD,RV,1,,8428.21,20191104,NAA8,1930097208,0
U001,200707822,PUBLI systems,29-11-2019 00:00,2019,1930146685,13-11-2019,20191113,20191113,20191128,USD,RV,1,,120495.02,20191113,NAA8,1930146685,0
U001,200353024,DECA us,18-03-2019 00:00,2019,1928905141,05-03-2019,20190305,20190305,20190324,USD,RV,1,,165.6,20190301,NAM4,1928905141,0
U001,200762301,C&S WH corporation,02-05-2019 00:00,2019,1929158817,17-04-2019,20190417,20190417,20190502,USD,RV,1,,141942.94,20190417,NAC6,1929158817,0
U001,200769623,WAL-MAR corp,24-01-2019 00:00,2019,1928618230,14-01-2019,20190113,20190114,20190129,USD,RV,1,,50169.85,20190114,NAH4,1928618230,0
U001,200763152,PERFOR in,23-05-2019 00:00,2019,1929207936,07-05-2019,20190506,20190507,20190522,USD,RV,1,,19336.58,20190507,NAA8,1929207936,0
U001,200752302,KROGER ,,2020,1930673713,20-03-2020,20200319,20200320,20200404,USD,RV,1,,18180.45,20200320,NAA8,1930673713,1
U001,200936373,SUPE foundation,,2020,1930861087,05-05-2020,20200506,20200505,20200520,USD,RV,1,,149189.39,20200505,NAA8,1930861087,1
U001,200704045,RA associates,10-05-2019 00:00,2019,1929208565,25-04-2019,20190425,20190425,20190510,USD,RV,1,,87594.58,20190425,NAA8,1929208565,0
U001,200704858,WAKE in,18-11-2019 00:00,2019,1930076840,01-11-2019,20191030,20191101,20191211,USD,RV,1,,1823.11,20191101,NAWU,1930076840,0
U001,200769623,WAL-MAR associates,28-08-2019 00:00,2019,1929759307,18-08-2019,20190817,20190818,20190902,USD,RV,1,,56.17,20190818,NAH4,1929759307,0
U001,100035578,MICH associates,26-07-2019 00:00,2019,1929550555,27-06-2019,20190627,20190627,20190728,USD,RV,1,,16004.41,20190627,NA3B,1929550555,0
U001,200769623,WAL-MAR co,22-07-2019 00:00,2019,1929596640,09-07-2019,20190709,20190709,20190724,USD,RV,1,,15175.57,20190709,NAH4,1929596640,0
U013,CC6600,KRAFT  associates,30-08-2019 00:00,2019,1991828181,15-06-2019,20190615,20190615,20190730,USD,RV,1,,13040.85,20190615,NAVF,1991828181,0
U001,200769623,WAL-MAR corporation,03-09-2019 00:00,2019,1929766579,21-08-2019,20190820,20190821,20190905,USD,RV,1,,4972.32,20190821,NAH4,1929766579,0
U001,CCU013,KRAFT F llc,27-11-2019 00:00,2019,1930020252,16-10-2019,20191016,20191016,20191016,USD,RV,1,,9444,20191016,NAX2,1930020252,0
U001,200806580,BE in,03-04-2019 00:00,2019,1929005622,26-03-2019,20190321,20190326,20190410,USD,RV,1,,10119.22,20190326,NAA8,1929005622,0
U001,200706844,WINC trust,,2020,1930716465,22-03-2020,20200328,20200322,20200406,USD,RV,1,,53560.23,20200322,NAA8,1930716465,1
U001,100031704,DELHAIZE systems,04-03-2020 00:00,2020,1930531418,17-02-2020,20200215,20200217,20200422,USD,RV,1,,8171.32,20200217,NAGD,1930531418,0
U001,100031704,DELHAIZE corp,24-04-2019 00:00,2019,1928810779,19-02-2019,20190218,20190219,20190425,USD,RV,1,,5727.39,20190219,NAGD,1928810779,0
U001,200739534,OK associates,21-11-2019 00:00,2019,1930114586,05-11-2019,20191106,20191105,20191120,USD,RV,1,,31343.38,20191105,NAA8,1930114586,0
U013,CC6600,KRAFT  associates,26-11-2019 00:00,2019,1991831889,27-09-2019,20190927,20190927,20191111,USD,RV,1,,24318.7,20190927,NAVF,1991831889,0
U001,200704045,RA ,04-12-2019 00:00,2019,1930174222,19-11-2019,20191120,20191119,20191204,USD,RV,1,,79506.15,20191119,NAA8,1930174222,0
U001,200704045,RA ,,2020,1930847521,01-05-2020,20200501,20200501,20200516,USD,RV,1,,24954.39,20200501,NAA8,1930847521,1
U001,200762301,C&S WH co,30-01-2019 00:00,2019,1928623796,16-01-2019,20190115,20190116,20190131,USD,RV,1,,911.55,20190116,NAC6,1928623796,0
U001,200764795,SYSCO  foundation,25-02-2019 00:00,2019,1928760160,07-02-2019,20190207,20190207,20190222,USD,RV,1,,7344.84,20190207,NAA8,1928760160,0
U001,200769623,WAL-MAR associates,14-08-2019 00:00,2019,1929691924,04-08-2019,20190803,20190804,20190819,USD,RV,1,,2034.82,20190804,NAH4,1929691924,0
U001,200714710,SYSCO  systems,29-04-2019 00:00,2019,1929136332,12-04-2019,20190412,20190412,20190427,USD,RV,1,,276.12,20190412,NAA8,1929136332,0
U001,200255310,VALUE co,19-08-2019 00:00,2019,1929698512,05-08-2019,20190803,20190805,20190820,USD,RV,1,,17858.09,20190805,NAU5,1929698512,0
U001,200769623,WAL-MAR in,09-03-2020 00:00,2020,1930565939,26-02-2020,20200225,20200226,20200312,USD,RV,1,,44200.71,20200226,NAH4,1930565939,0
U001,200337148,COAS ,22-02-2019 00:00,2019,1928747966,08-02-2019,20190206,20190208,20190223,USD,RV,1,,6367.4,20190208,NAA8,1928747966,0
U001,200794332,COST corporation,01-08-2019 00:00,2019,1929626095,18-07-2019,20190717,20190718,20190802,USD,RV,1,,39678.08,20190718,NAAX,1929626095,0
U001,200769623,WAL-MAR ,05-03-2020 00:00,2020,1930561000,23-02-2020,20200224,20200223,20200309,USD,RV,1,,47006.51,20200223,NAH4,1930561000,0
U001,200769623,WAL-MAR llc,16-04-2019 00:00,2019,1929044130,29-03-2019,20190328,20190329,20190413,USD,RV,1,,8039.4,20190329,NAH4,1929044130,0
U001,200956366,RICH trust,22-11-2019 00:00,2019,1930130195,07-11-2019,20191108,20191107,20191122,USD,RV,1,,60304,20191107,NAA8,1930130195,0
U001,200759878,SA llc,15-10-2019 00:00,2019,1929926827,26-09-2019,20190925,20190926,20191011,USD,RV,1,,27870.82,20190926,NAH4,1929926827,0
U001,200706331,J KIN corp,04-09-2019 00:00,2019,1929802514,28-08-2019,20190828,20190828,20190912,USD,RV,1,,47270.71,20190828,NAA8,1929802514,0
U001,200803720,DEC associates,,2020,1930765397,10-04-2020,20200410,20200410,20200408,USD,RV,1,,16368.94,20200401,NAM1,1930765397,1
U001,200769623,WAL-MAR in,,2020,1930609470,06-03-2020,20200305,20200306,20200321,USD,RV,1,,3592.44,20200306,NAH4,1930609470,1
U001,200726979,BJ'S  llc,02-04-2019 00:00,2019,1928977575,18-03-2019,20190316,20190318,20190402,USD,RV,1,,202.06,20190318,NAA8,1928977575,0
U001,200769623,WAL-MAR trust,,2020,1930645173,14-03-2020,20200312,20200314,20200329,USD,RV,1,,13265.43,20200314,NAH4,1930645173,1
U001,200148860,DOLLA corporation,12-04-2019 00:00,2019,1929044632,29-03-2019,20190328,20190329,20190602,USD,RV,1,,3744.51,20190329,NAGD,1929044632,0
U001,200769623,WAL-MAR co,,2020,1930643052,11-03-2020,20200312,20200311,20200326,USD,RV,1,,13347.22,20200311,NAH4,1930643052,1
U001,200762301,C&S WH llc,06-08-2019 00:00,2019,1929645601,22-07-2019,20190721,20190722,20190806,USD,RV,1,,31948.96,20190722,NAC6,1929645601,0
U001,200726979,BJ'S  corporation,21-08-2019 00:00,2019,1929707225,06-08-2019,20190805,20190806,20190821,USD,RV,1,,361.91,20190806,NAA8,1929707225,0
U013,140103335,PARAM corporation,20-02-2019 00:00,2019,1991820664,22-01-2019,20190118,20190122,20190221,USD,RV,1,,1176.22,20190122,NAVE,1991820664,0
U001,200769623,WAL-MAR us,,2020,1930709047,30-03-2020,20200330,20200330,20200414,USD,RV,1,,13074.13,20200330,NAH4,1930709047,1
U001,200726979,BJ'S  corp,20-02-2020 00:00,2020,1930478288,05-02-2020,20200205,20200205,20200220,USD,RV,1,,107.17,20200205,NAA8,1930478288,0
U001,200020431,DEC co,01-07-2019 00:00,2019,1929515211,19-06-2019,20190619,20190619,20190709,USD,RV,1,,78.72,20190616,NAM4,1929515211,0
U001,200769623,WAL-MAR associates,,2020,1930586627,03-03-2020,20200302,20200303,20200318,USD,RV,1,,18884.23,20200303,NAH4,1930586627,1
U001,200762301,C&S WH associates,07-06-2019 00:00,2019,1929360994,23-05-2019,20190523,20190523,20190607,USD,RV,1,,52399.03,20190523,NAC6,1929360994,0
U001,200769623,WAL-MAR associates,28-05-2019 00:00,2019,1929321192,16-05-2019,20190515,20190516,20190531,USD,RV,1,,17729.72,20190516,NAH4,1929321192,0
U001,200769623,WAL-MAR systems,11-03-2019 00:00,2019,1928855849,26-02-2019,20190225,20190226,20190313,USD,RV,1,,1991.05,20190226,NAH4,1928855849,0
U001,200539926,SIGMA A llc,08-02-2019 00:00,2019,1928607659,13-01-2019,20190111,20190113,20190212,USD,RV,1,,37124.59,20190113,NAD5,1928607659,0
U001,100044010,LAND trust,31-01-2020 00:00,2020,1930415168,21-01-2020,20200121,20200121,20200222,USD,RV,1,,46238.85,20200121,NA32,1930415168,0
CA02,140104409,LOB systems,,2020,2960620447,13-03-2020,20200313,20200313,20200402,CAD,RV,1,,44527.2,20200323,CA10,2960620447,1
U001,CCU013,KRAFT F systems,01-03-2019 00:00,2019,1928671318,28-01-2019,20190124,20190128,20190128,USD,RV,1,,21672,20190128,NAX2,1928671318,0
U001,200782001,GORDO foundation,06-08-2019 00:00,2019,1929660755,24-07-2019,20190724,20190724,20190808,USD,RV,1,,21644.94,20190724,NAA8,1929660755,0
U001,200718130,SYSCO F co,24-10-2019 00:00,2019,1929953772,02-10-2019,20191002,20191002,20191022,USD,RV,1,,22390.39,20191002,NAD1,1929953772,0
U001,200772670,ASSOCIAT co,19-02-2019 00:00,2019,1928739408,05-02-2019,20190205,20190205,20190220,USD,RV,1,,5630.47,20190205,NAU5,1928739408,0
U001,200711029,WEGMAN corp,,2020,1930637291,11-03-2020,20200311,20200311,20200326,USD,RV,1,,59621.24,20200311,NAA8,1930637291,1
U013,140103335,PARAM systems,05-06-2019 00:00,2019,1991827101,10-05-2019,20190506,20190510,20190609,USD,RV,1,,8050.64,20190510,NAVE,1991827101,0
U001,200726979,BJ'S  foundation,01-03-2019 00:00,2019,1928800037,14-02-2019,20190214,20190214,20190301,USD,RV,1,,710.9,20190214,NAA8,1928800037,0
U001,CCU013,KRAFT F corporation,30-08-2019 00:00,2019,1929578496,09-07-2019,20190705,20190709,20190709,USD,RV,1,,1871.82,20190709,NAX2,1929578496,0
U001,200900909,SYSCO foundation,20-08-2019 00:00,2019,1929696412,02-08-2019,20190803,20190802,20190817,USD,RV,1,,34149.16,20190802,NAA8,1929696412,0
U001,200726979,BJ'S  corp,29-07-2019 00:00,2019,1929613869,12-07-2019,20190712,20190712,20190727,USD,RV,1,,407.9,20190712,NAA8,1929613869,0
U001,200769623,WAL-MAR systems,30-08-2019 00:00,2019,1929754264,19-08-2019,20190817,20190819,20190903,USD,RV,1,,15111.65,20190819,NAH4,1929754264,0
U001,200707822,PUBLI ,,2020,1930767581,08-04-2020,20200409,20200408,20200423,USD,RV,1,,106764.43,20200408,NAA8,1930767581,1
U001,200769623,WAL-MAR llc,31-01-2019 00:00,2019,1928612271,13-01-2019,20190111,20190113,20190128,USD,RV,1,,15323.73,20190113,NAH4,1928612271,0
CA02,140105686,SYSC ,16-05-2019 00:00,2019,2960543906,23-04-2019,20190423,20190423,20190511,CAD,RV,1,,1800,20190501,CA10,2960543906,0
CA02,140104423,METRO  ,31-01-2020 00:00,2020,2960608569,20-01-2020,20200120,20200120,20200202,CAD,RV,1,,214806.93,20200123,CA10,2960608569,0
U001,200793830,M systems,25-02-2019 00:00,2019,1928752245,06-02-2019,20190206,20190206,20190221,USD,RV,1,,4727.04,20190206,NAA8,1928752245,0
U001,200720238,WOODM systems,07-08-2019 00:00,2019,1929650239,23-07-2019,20190722,20190723,20190807,USD,RV,1,,29604.94,20190723,NAA8,1929650239,0
U001,200786288,FAMILY corporation,08-05-2019 00:00,2019,1929188268,23-04-2019,20190422,20190423,20190508,USD,RV,1,,71612.84,20190423,NAA8,1929188268,0
U001,200780383,MEIJ us,18-03-2019 00:00,2019,1928870178,27-02-2019,20190227,20190227,20190314,USD,RV,1,,4439.47,20190227,NAA8,1928870178,0
U001,200769623,WAL-MAR us,19-02-2019 00:00,2019,1928710053,01-02-2019,20190130,20190201,20190216,USD,RV,1,,7042.04,20190201,NAH4,1928710053,0
U001,200769623,WAL-MAR systems,31-12-2019 00:00,2019,1930295818,20-12-2019,20191218,20191220,20200104,USD,RV,1,,14575.02,20191220,NAH4,1930295818,0
U001,200769623,WAL-MAR systems,10-04-2019 00:00,2019,1929019117,25-03-2019,20190324,20190325,20190409,USD,RV,1,,1511.3,20190325,NAH4,1929019117,0
U001,200769623,WAL-MAR co,,2020,1930853504,04-05-2020,20200502,20200504,20200519,USD,RV,1,,26229.85,20200504,NAH4,1930853504,1
U001,200739006,AL ,29-08-2019 00:00,2019,1929732571,13-08-2019,20190811,20190813,20190828,USD,RV,1,,22614.6,20190813,NAA8,1929732571,0
U001,200769623,WAL-MAR corporation,10-01-2019 00:00,2019,1928544068,30-12-2018,20181230,20181230,20190114,USD,RV,1,,27793.93,20181230,NAH4,1928544068,0
U001,CCCA02,KRAFT  trust,01-11-2019 00:00,2019,1929937805,28-09-2019,20190927,20190928,20191102,USD,RV,1,,7824,20190928,NAG2,1929937805,0
U001,200705372,FR corp,20-08-2019 00:00,2019,1929697050,05-08-2019,20190803,20190805,20190820,USD,RV,1,,95817.59,20190805,NAA8,1929697050,0
U001,200749225,SUPER  associates,01-04-2019 00:00,2019,1928969417,15-03-2019,20190315,20190315,20190330,USD,RV,1,,23147.77,20190315,NAA8,1928969417,0
U001,200726979,BJ'S  ,,2020,1930856624,05-05-2020,20200504,20200505,20200520,USD,RV,1,,380.77,20200505,NAA8,1930856624,1
U001,200769623,WAL-MAR corp,,2020,1930682694,22-03-2020,20200321,20200322,20200406,USD,RV,1,,6649.13,20200322,NAH4,1930682694,1
U001,200707822,PUBLI in,,2020,1930851534,04-05-2020,20200502,20200504,20200519,USD,RV,1,,18433.34,20200504,NAA8,1930851534,1
U001,200782001,GORDO co,13-08-2019 00:00,2019,1929677929,30-07-2019,20190730,20190730,20190814,USD,RV,1,,23476.98,20190730,NAA8,1929677929,0
CA02,140106408,WAL-M in,11-06-2019 00:00,2019,2960550460,25-05-2019,20190525,20190525,20190604,CAD,RV,1,,9485.46,20190525,CA10,2960550460,0
U001,100000222,SMITHFIE co,,2020,1930829873,29-04-2020,20200427,20200429,20200514,USD,RV,1,,8552.89,20200429,NAA8,1930829873,1
U001,200793319,SHERM'S  co,01-07-2019 00:00,2019,1929510161,18-06-2019,20190618,20190618,20190703,USD,RV,1,,3874.24,20190618,NAA8,1929510161,0
U001,200769623,WAL-MAR corporation,30-04-2019 00:00,2019,1929139455,13-04-2019,20190412,20190413,20190428,USD,RV,1,,3434.93,20190413,NAH4,1929139455,0
U001,200769623,WAL-MAR ,26-11-2019 00:00,2019,1930156861,16-11-2019,20191115,20191116,20191201,USD,RV,1,,20102.93,20191116,NAH4,1930156861,0
U001,200781831,RITE us,25-04-2019 00:00,2019,1929117480,10-04-2019,20190410,20190410,20190425,USD,RV,1,,19934.15,20190410,NAA8,1929117480,0
U001,200769623,WAL-MAR in,24-06-2019 00:00,2019,1929427719,05-06-2019,20190604,20190605,20190620,USD,RV,1,,980.64,20190605,NAH4,1929427719,0
U001,100030014,BASIX  trust,,2020,1930635108,10-03-2020,20200310,20200310,20200330,USD,RV,1,,88231,20200310,NAD1,1930635108,1
U001,200443644,BEN E KE corporation,,2020,1930784333,15-04-2020,20200414,20200415,20200430,USD,RV,1,,40795.68,20200415,NAA8,1930784333,1
